transaction_id,customer_id,transaction_total,num_items,description
3176829,18426,63.91,8,6zs1NlSYvp7LeI4OsNvnETw9sJoWPRAHFlbB2L3XTI8Wv0U2
3176840,2814,97.93,12,WJZ9DoVid0UWDqdzP5AIUuJ
3176871,36440,71.04,3,ajBzaBIHU7wRUyOTjmCsHzH2ZVxbmaEqBcOOdu
3176888,42603,14.21,9,tGZg9EbYolq4NvmhJIx6GiqGdCcQWDzQhv4HZS
3176905,9045,64.42,14,aecZ8ljiKnsuJH00ENJItxHqDC78HUViBSDWCezcRgT
3176909,30275,52.71,6,6LDnjiVh9ZzGeX8acyTmO80WM7XTW5RfXzhjhu0UFQ6Y
3176919,18158,46.01,3,TF3GFTuluiHOqZaGfPfx2koi4tPHb8YqH25xczQuwk
3176976,48448,76.3,11,obdVQkXiUKGhbQSCfegxZ0x7Xfg3zbc
3176982,41540,64.46,9,Uxm7Pc3XFIGzTxSrAcORSNkvzP
3176986,11144,55.79,14,8TGqErzKApDWip7cDRT493yzsI3AAS7N8GkFIgrY4vMw
3177019,42903,84.7,2,2FWsM4aKzJ2YMohLXKqvsAHg7bDG3uL8svA5qJX4wE
3177044,28054,32.83,9,3xTqKKQZau42iA1YYywz1jF
3177053,1043,10.68,9,sONJrpEsukJhY9pKl2dgqfc2Ap
3177094,6266,84.23,4,ASoSTb7lxwU8a2ebSPiWGs
3177099,9000,74.07,1,K2mTXl0PJZpoTK3WOCYmBMEF9uTl1LlXDJJYBHqc5cl
3177118,39577,17.42,1,O9c6Kmr3alO8tsRnWLv1SHN
3177130,48175,23.24,6,JTkFW15E3BLcGnSE7bm8
3177161,21340,49.19,9,axWDynBcVHyPbi7t6blh6t336q
3177190,1521,37.14,1,DORhtkrZ9nXym1uLYioBSkh6Ovo
3177201,38256,80.34,10,sNYx8R8pXtPgPrvahVzstzTYMUGwbHcxrpmFXktyjoMwXUB5
3177214,11235,16.66,8,OxqR2roIHLBxSAkPPAOajYhA5YFml5mM0Ntji27XQ
3177216,41938,88.6,4,U8mqfORy4fkmQfI0Wsw8Yypd5x2WESOF8
3177240,18873,22.31,13,JfUtjPHN52B0x3j74RP9
3177307,13399,34.27,9,KamtGMGs6Udbn4CO5drZ9UG8Acp625j8jEfzuz
3177331,38623,21.22,5,fipInhFl23Kw7RqQY4iselDP5
3177335,44620,43.89,4,I6gin9BR0lQM2FUIx2Np5D
3177369,11691,27.2,4,bBfo4LgVlOzUgU4oE52KErH8XAqIFsE6CeJcXrf8
3177377,34735,50.24,7,roIn79Cd8cflUmBziQzsdE4WhF1DS8k7HyX5jvWrJiJ
3177388,17320,49.25,14,HZhm687PG76NW9LkCR6rxXjyuaHtggVJQNngmgp
3177427,1653,74.56,1,GlPwaxQVtuhtlQVFOxwmzgN7XlzcXFgDoboV0bq5CLCy
3177450,15388,91.96,15,R01ztfWcsr9Ol0b7ac1RhjpoHp
3177458,24573,92.6,9,n3jfPvmYE7E5y1cFIzsw5RA
3177474,6760,17.73,3,YCJKI141a6AcgZ4BMvJNwMz1N0nu5qYCE
3177519,7853,25.89,5,vH79eDUY2nP7Cceps39W
3177526,5715,22.8,13,xzlu0apPiSAo1a9e3ukVheVwFjlvbhRqY4YoSxMIJ1M
3177565,5718,22.5,13,oW0gy1AkQjoEyY0vlLTU76bGl5lUPxmrukQ5jM7Z
3177567,44259,54.8,9,RECicTiUn5MIshwiRC6svTWGI2hjXPtvzFQ1fS3g0yqf
3177574,31636,42.89,14,sUbNlqDDWJmoJj0plCZYmxB
3177578,13211,93.99,11,mAe2mxzjfDrw4OGzoT2DaH6wpNn91vkQ17ahGP6EiQuiZmQ
3177602,4132,28.49,7,IYEIcqNmcVWFUdGZXP8ZKBvXmd
3177623,13023,68.03,3,nGp8PGy7uRKFkG7jxVC2sqMKYrdI
3177626,33579,41.14,12,ut4tYVOfKG93N9wOBLKUEGw046EGTLoZhooqTTBj3d4ekut
3177666,49553,29.94,13,CPvRKnlL8c0wnTKQJZ0ubVZyvpLNIdPEXGPCoj1rWMab
3177669,42760,27.72,2,Ub2Wzf8jnQzlafZ8ioRX46bwzxKwfURCG6JiCcddm
3177710,34869,21.9,15,IbM9MeUx1Z4rMDykncjhOm2
3177736,16476,41.32,14,Ev3fkgoofVdRbMbJQAuXCHu
3177745,29463,30.81,15,JIfzipkPkgLuCHZi0jdvQQVmNvHWHFkOrejyZUuVh
3177752,19094,63.76,13,nYE4xjwmWRv7BFy4a8YZAWSVHImrfuDMrSU87
3177766,26737,27.33,9,wR9nvG0DtBFCM24enoYKdEl
3177769,43397,71.5,12,atIbs54IqT1rBJAJVWx7iQODNF05rA2Zp3
3177777,17365,11.52,10,ite6W88kL1ZhEJILLeoAOFtZDT0mnQHN
3177781,45200,39.4,8,KbBqZ1kBLmTDWUDJyzk5cq1AcyZ8qHP4xWH
3177783,29829,59.94,14,BMmcQx3D7CKYdK269x8aRbSAamTB09zfjlxhLgqXdxE
3177795,13434,24.87,11,XZHCdCam7iBAahtlHzoJcyydMlcKkMooGSXfPenxbMAHZX
3177808,36607,74.78,13,r44owhs7Co4HAgxhNKeRN2egjR
3177896,37917,43.44,12,yTGzGbQ1HpPOoBazXaweEPxb6w9ySgTHfF2LmsgCtHyz
3177899,17702,49.86,1,r4Gqn4bRr2sJLvinqsbPsPKyvLm1
3177916,8874,29.64,3,duqYhnhKrcikERvizfkyft3GU
3177925,7767,20.62,7,EglhF16B7b24NS2G7yV8BE
3177942,17284,38.6,7,nFMwOk5FE34nFwsXdL9fJX89MQdTuUsvdA8YIHNngvJH
3177964,10568,33.88,11,GvO7I1AcLw1Q66BYvKDQJLGHocVKyU70lukOnP2T
3178011,43293,77.81,11,HgDcd9eWlHcDzASWJ7H0Suypfcc1RBaQ
3178024,35750,41.09,3,YliOsCeiCFOMfKmPI74BfEFY
3178029,30821,77.93,1,3RNzOWCD09jdhF4VLYLNiLybdDXhDOBG4gQZ8
3178043,41049,89.83,1,zyQMh4Juqq4rvSRbPSC9Bxg
3178064,20576,82.31,10,rvNpcx2jWNYit4tGKtwvRkB
3178074,16238,19.96,1,nML0ssDG9szE8DdLcQmQ4HjF9IgLJD1XeX9
3178094,12574,19.47,7,MqQ5zdtukriAbkbRFpBlauDG4sj
3178106,13130,43.83,14,eo03T57RBGyeumiYDOxuWf2B6eIldgf
3178114,4384,60.43,15,i6ek2RuEIjzU6msurx02nvALIKgmqG
3178158,38270,30.25,1,j7fsnswFlCbgAowsdUMduHGinOAZL9YJy1pabXazmhqhkeTkoV
3178179,44920,21.83,11,YEAbSx744B0ArSYFBUEUaJ2
3178180,28022,25.65,5,RYHbTqSJrfBl5m39k9t4NqUXRwGHdK
3178181,4546,75.47,3,8LstNssV1dW2nUAQmL97oeK39ik2Orde55C5sLUWQAadT
3178192,44585,48.76,15,Dhgdpvl9mXFyNnKFpqdNhovTQ3G5CY4KplCfM
3178195,12609,54.17,15,IpfNr8aTLmCj8a3EoRJ8
3178225,11057,89.24,15,oeUTiYksUNqhpVmxWYrxkx3097OiuAHs3X
3178236,42221,19.49,7,hwogTKyG2MxIJkUF9b4XciAyGUHSewpiJvZk5
3178245,34404,15.4,9,AAeHVSnJaIodeMios9o5tMACBOxm5olPMWaT
3178280,36405,58.9,9,AK6FTKXWsrjs1wvtTdm9PE9MTyCHSAGa1X7H0ZWEj4iRDUrFeV
3178285,47362,60.58,1,8lhCk6lWRIH4qzwV3EYGOX0AdSP8SMr
3178299,17448,69.11,2,YV09Sftql9AOlopC2iMePZ2uDh
3178321,35997,91.85,14,4NOcAJ7dSZ7hVWMZR0Cht
3178354,3573,39.57,5,4vIS9pYA7Bp6oEvZpPMu8g2bqjgr
3178370,37953,52.79,15,QvuNyS7M71F2BiXO5FPKSyVbaeWU0VIA
3178419,44704,38.38,7,EYHojsR61anmFPkrTVWdPXYdnshPUtdC
3178431,25367,17.32,9,wJCuWDXI7JgeSfIoQPl9z0
3178461,29740,38.41,8,Mo2vbfnjR25y2gyHqnosUcZWwqOrscIucDVnlYm
3178569,40721,35.49,7,N8YGr8AUhVdUb3npELdHK4BaPETssr
3178574,24444,78.37,2,KJzo5IX991PTURNODZzjKLmViI
3178576,2517,92.94,9,mCWCa1Sh58OTa1TNQjwsy2fBl
3178618,26948,18.2,4,2flVONcOoBhQeymdpScgi
3178637,15898,82.02,5,EQ53ZmPs0EQz8PYgs2i0gIFdftNu0SlM5CW4Ryj7IauMNnYC02
3178678,41336,60.35,8,OUMwDU7kdMFT05zYyRUnsMN7e0JyOWrDlRMqxNG
3178700,27310,78.79,8,tizOX1yxsEk3EpFVsqkqFekcLOD5m0egytK7JhhKYSm1pRRnz
3178739,13817,80.04,9,8TN0szVSfhqOtPvW7tctMp1Ah
3178756,13195,14.31,4,ToiV7yOCdY6YPSwtd4svWSg5Nz1n6XIIvjV5vKWbHHqEfzYq2h
3178790,9031,44.62,2,xvid4cCJYvYaGQYLOYO0YfYVPMPnasJkdNSeEy00rQTw
3178798,37551,97.29,10,rdHGFpXieYocNGLIgWHA2lQ6dR4qDHtEB1GmE1geK7e
3178828,19738,19.4,1,lpEag8kGKhXUYidzeNMT5q0P0y4JbGKKqpID9l6UP
3178874,25442,83.39,2,FUQSy8kC7VEMeurO8HVvXgG1QDpd4
3178919,37014,38.58,7,VG9KpTSzpfoJbPUtyT71RRwd4rJizofOmoMR4AI
3178941,41770,35.46,12,rInSSa4Dslwb0jbZo7rPRhHM7Di9O
3178950,30158,32.25,15,pJPjYWIgYm3kXABTQc689N2502SAxZstDZXel6TtsTagp
3178963,7332,38.77,9,ewNDY6XJua9obZ0pB1iGQCA1Ink1oWyX
3178976,13668,62.79,14,kyo2ko8fHNqKc2hTcqKAU3enob2XPFi2MYBAQcW2K8WFj
3178994,40250,66.6,9,GSpUR3Sg1vaq6GNXx3SfNiUrussPcEiPLa3uiGxNLD5dr7PrV
3178995,806,55.17,13,xcQXvhcrownz1yTRJQgxZiLkLmIfgkUtL2nKRGTQw0xf
3179026,18763,16.02,14,Srf6YEFnDToQaV0ctWWuTriHOeCx6dGdfQ4Az93UV9BaVBoyU
3179076,20018,50.97,11,IyzOFbkJ6SQ04Jk5FcMla8Nzin1y7BQ8BgIM31z
3179086,33661,26.58,1,oFoNmuYnS9GY6jv3SdgSKwyrzxuMxfCe5l6yfyZppM14hg
3179087,19498,83.18,7,AP6Q0jeIGLjqzAOmHCXehBbOz5CW57wFUBFikfRZnudjxE4C2
3179114,14044,89.68,2,rVjLbeQzX3UQnPYcmfKtDS0c9Ks4QVZpxocBQwE2
3179117,47547,55.0,6,fbG6acIRN2nbUYfLeA85bV2xBut8zb
3179118,4646,83.93,3,Kdoh1SImGlmRDaBuHrD2J
3179139,32420,41.02,5,jw4P1uCFuQAPzaMMFDF7ij
3179150,12958,30.09,4,I1yETqeFxtFIF3MRae7Ueb
3179156,31233,70.37,1,JGNS1bahyBBV1HMpBdy6gm1dyddVFa95LCtF3BQho
3179157,8685,30.33,13,AAwREPd2lkZPEEXbmYfUdIhbgfJeciRIdC3iLvF2714DoQWY4i
3179184,43750,19.98,1,3l4Hmk2eGF73OA8hoEUMntvp6AFSGo
3179208,6610,57.25,13,541HUqPHFnlvjCBxuccCek7tHhy4oXrWNY2qms3k
3179217,11736,13.66,9,RYF9dob7b18LY3JNWMFYnXSsa
3179246,38803,46.44,9,lZm4L7m0iRl8MnVk0Ktj7guENuXEZWoSk9kY3HLe5F
3179251,35720,96.28,6,qVbFLaPvwAdSl3zQydVLBv
3179289,20674,79.3,2,9dcZNv0ht8lRVUcY92HaTFQk3gKlW2nNaD01sw
3179291,40657,76.67,6,IgLlMS2CjEnkyEAJjdct8mO46xlDDK48YAHH
3179329,34534,31.59,6,zi0MpssNBOblDddPWquVIS
3179340,21139,73.21,2,TXCSTA8fyZFJjY3txXyVWItE9lKpqjoqinv6mZLhKQIgr033r
3179365,9579,36.78,8,w6E0XBn7vvZjCcyecdGdMxy7N952
3179397,20220,92.59,8,FoDea81hf2Y3SljoljnfEM3GKM7vjW
3179401,40160,48.81,11,yB03Oj9uqd5ThQUr7ZGgd91qqnOon1ul5ZMjy
3179423,41106,68.8,10,f6UFHWLrPrhyKhD37Y2aYniSmLfedrA9U77WqeR3GsS36xOgEx
3179499,3347,66.31,10,ZPSXM4PUhk7KHuTdvhsl5X9olpTEUK4aEGPZIc2boN
3179511,28522,42.7,5,F7oaen9paKTs3Nd0y59JmaqrEmtEYgdiQ9wE8Yk6QBbVK9NND
3179524,25338,75.29,9,oq1EjkRrEcwdw0xOmxgMydDzGbiVslVlCMAMN1iYI3lsVL
3179537,45709,42.91,7,mlaW140YG6GYdp7hI2AsiU8gHuR
3179540,48336,41.85,6,y1qNm8MASyoHfwdBYuS7sJPC9x12Vbohz89jU2vW
3179554,38915,43.56,1,h6Hs7LnXsyhBILuApJ7LrKIqV60xNu26eOz069xMQFAaZ41Uh
3179644,37753,80.87,15,VUviQumhzlYDl8xuYShThkh
3179673,13630,91.89,3,us7fTQBfU3B8h96DAPPEMIJTAYkOE2jW3
3179686,48027,22.18,10,8bSMxFZaU9FWE0FzERtWrhVaAyrDSw
3179772,28171,46.03,9,9ARU8yrCwVqyOr7NchkVTT
3179805,35183,50.87,5,XrJNHctr6CR2Sq28hegDt
3179810,30923,58.74,4,D0IL4mMS2LulUC3vqo93OF4c3qm
3179820,26737,62.13,1,WcSsmsbwj7B39FiLnMxcDyfp8HsvK0
3179838,4183,59.2,6,LywbEh6II9lnmooOAziHrLgT9
3179917,48870,64.33,11,VluZKRc9drMRPoc3De8j7w6yHsmGFm7fCXO
3179945,28854,89.81,6,tIo2rfPtY3hadrxRHXs94fZTdvtyuQ01OjWfKTC
3179952,4057,82.48,9,7YwDrIe4Ns2AECR07EVxiNmMRLvgyS3FRupGVkNrVztX
3179994,42571,55.41,13,qodYxeW7ZWhnv6doDzzRxvz2tA0UJDRsg6SZgDQHJJONtPF3k
3180017,49074,90.71,1,OLjMXrpVTkcrCCF0k4KhNskPNF3LoP5I2aJEicy0pk7Yugi
3180038,45156,29.92,8,sydqx9grPyttAi68kx0P4s
3180047,45679,34.58,6,MaWTW6bPZnVuqaJ2sL5FpSPWmICeaBV
3180063,32302,68.82,12,Y5iBOpmyQxKyXuhjUMN2PmSY1lhxdGzFVCIOoiplg5
3180089,32230,19.4,7,XqUOIQtXhOj1z7WIGOys56rUPf4
3180100,35046,64.25,14,H25cz3YOoZLyy9nyysDY
3180144,34813,10.53,6,uLnivAJ8ghjfVLqIiG0eF67bKdEcyGLYN
3180161,37192,15.96,6,L0cvo6gDfcO93VBnVNwL
3180186,12277,64.82,9,pxSQQRCr8LApPY1DlEyFtYps9MvQ6zBSWLOurjA
3180201,21466,73.71,9,AXDLkK9qwbskKhFmHzXqzMiBFJ7z9ll4GA
3180268,26154,45.87,6,Gbm3aL70grcC0S2GIqx3BJn8ceHI99yzQI9TlNmPmo
3180280,45658,91.63,8,n5TkJi6EEAkwWKenFpx7plEXqNHGreMoOeaS8EciK
3180287,7552,21.34,7,TGG0JUhQRk8vRuNk7DbYl3xEcUhsR7
3180385,8997,89.47,4,7O0kJv98qhwm5IqGkYlyniG3FLSvWSwZGvauv
3180388,18983,30.42,11,GVHSjU2c6Y6Dob0zsH4lNLRDWtm
3180406,2727,11.28,3,JFJmewNU1qDcfxI0isnQRcNmEOZdc7Hw7SM048WxKVm2Q4
3180413,23009,85.84,9,hdk48hDSoEHepCETgtLVs2opaP53synqs8V4DasXF7XLDI
3180422,11946,39.08,9,DhqXoyCfSKNxVQqtufR5qoRg8iWHx0N7xfrchc0GgiQiumDnH7
3180423,36818,81.75,14,2oq5yg6DSHXvvvWObwxxTaUcdZ9he6LsLXrghDaQzkZSdogea
3180455,15575,91.57,13,5Zhh0VlnRyUuNk0TuRuwRUFH
3180463,14380,47.7,10,7SKn7tODx2PGZeEHgWKVltlWKcQNsz
3180472,12299,22.47,14,OQbVqX8DOQ0UFk7AO0hXv5
3180482,35328,18.2,10,QU1jnHyDDq55u0rnUrAdJtfEf2Fv
3180574,4723,37.78,13,Pw6MgjD3lag8TwrOB4Ye2c51vvwBvcRkljG
3180580,28107,28.74,11,fk04T3OvKWrI1JNufU83n6yXSuB
3180672,21183,62.19,1,6K5mHdqXGTJ0VlIaC7LOrqcovZDJxtL4ALons4UNsvMGvno
3180691,16434,65.2,13,MdFpXPsQYD9lBKXr3vPiMNO3NW1hP
3180700,45414,95.51,3,kn9CpM0vO9Lvp46GKK4pZyrB
3180702,8548,73.06,5,fJGIFwO59YjkjnqrSy6H9oai
3180722,2670,26.87,14,dFRUEKmR2rctAft1uE9ED0WzJ0TnXakG6OSKsfu4OjXOXvRr5
3180743,9056,43.2,13,Dr21OVlgpRshc808AWJIS1YnihYgLqRqBpcg0rY
3180771,46184,94.49,11,1IsWp1eIfCJ09ANlW4Zyoaxlnusy
3180893,48687,74.36,4,jIkxRUxA1mT2TGvUvJXtx
3180904,17692,81.95,7,VMtHneGTL1RdfXlM0pUUd45JaZo5JtGR1feEV
3180924,48040,19.31,3,6aHfxnmmCGNH7myeT337vpSyx40XldhgrVxk
3180987,23778,25.42,5,TQZcWUz09ZfhOI72XqPAfXb5EdUJxE7N6aH
3181055,45727,66.13,10,Q6Rk4tKvDUVmEeBnHewgnUrK8PHNquwNeLOpcvW9VKoDK
3181068,36795,28.38,10,YsYUr8Ey0r4JWjiV72ZaMbES
3181119,315,99.78,6,N2oOCT5ZSkSzFG0QqgVxiH75iB5AKjAh7RItrdixXkF0V43s
3181140,45404,19.92,12,RqM1qXYYkBpKvIxwQm2JkCMnM09YCSQJDrr1cCPP
3181142,23763,70.26,8,90eS8gXesJbd9nZSWAtXO
3181176,14638,15.44,4,X0FQP2VHYZ3KfISzGm58fGsRfvg4HdE8Zo7
3181193,40765,55.37,1,USARY4J2i7FUEntWczclWkdC42xJyJMDzzd4
3181206,41788,42.73,1,RMEV9LDCNkQzQTq9wIdyXg6uI55ETs7kGsqg86TgzWuJG
3181218,233,41.59,6,VkYfGvw6SDRdHagJ2laMfwzMBuL6x3eDu6lblDlQMKGF4
3181238,22737,53.37,15,YhXRImrrTnfOISKhTmjuDxZDoV
3181245,42051,74.27,3,EMIiICavVvHAor5qJZgl76krZKrOZ0IJznR5JuF35
3181263,21808,69.15,2,hbXRkYs0KfIbl7cC3Ma787
3181277,5427,62.99,8,fkocGYdnzNn2blUC8cjk6fJE7HCbdfjZ4x4KoTU5aSQHxU
3181298,12951,86.49,11,sJtyuXNnvoWmX9xYX2EnZOTjrVTH
3181348,21739,43.65,15,qQLln21qEoxY9nku8EEl6AJ4FB2kj8JQ33XEO
3181350,38756,48.99,15,wl7OVpjHpnVtUBQYGZOZLZXd9q2Rbu4vAI9i9OEG
3181364,29280,96.23,12,3EiJbovcgS58cWs69QKUHTvBVdfN6O
3181372,17021,20.67,14,cnGD8wEjRdYPrSXVH5xUiq0LTsWbr
3181375,35963,58.66,3,hp7ElP0PFsc5vchZpbxBggq5AHK
3181390,45583,93.93,2,Fe01Pqt6lnKe6KcWTRgdiD8AMXEnakuuqzrK
3181401,8217,49.25,13,M6eR6RkIuJUu0LW8RnmkBxXOEDgiInOtHQoq0zi3meEb
3181412,10905,89.42,1,hvvpHPERGs1bSQ0US3dcpC24RssenlUtb99NihW73jfZeV
3181445,20940,76.68,9,zlb0FlNG5LiU49i2za9p0e8TVj
3181447,33490,78.21,10,63k0mn8ao27f5Jon2Mu8MExIPqysnIWAI417cYR8KQ7
3181483,49323,64.18,1,eeIKWKqX8D3XUygRYjIzZWZulqNb8BpGR7vyTYa15YfQitqc
3181511,44219,23.5,10,vBkATOZs9NuLe0vtYYBW2y4fYABzVFAAAsjurfak
3181517,19726,35.95,9,Q3O4hSU4UybIjA8h11zGfvqr7
3181541,34982,17.35,2,AOpdw2vAws0xEfpqlbaV756KDdGyR5Oshf0r7lI5
3181547,41348,86.0,14,tjV013OLDwv6H7TGuasmToKQVo3yYSQsEKh7G2E8X
3181575,42747,20.43,5,bUboLTi30eWQDKut6t9EbzdROhVaeQxx7MQx0jYoFZH8vkn
3181598,38549,12.04,2,2RjXZwLUvthJnrLHURtI6VEu3dnqmx84SFZR
