transaction_id,customer_id,transaction_total,num_items,description
2544934,45733,97.98,14,MCi7qzHEjfCqdK2IEKQ5EugoInGnSY
2544971,43504,18.75,14,iCS1ghrdb3IaUtxS2TPKFFIhcO0jEIQt2VGgBh2m3j
2544972,49402,39.12,15,c4E7MpOYKnAIh2DCdOrzrYP7LvbR
2544993,11962,15.49,2,AhxRP3OcB2J7f6k2aZEfv6WH
2545007,15509,80.1,11,01vf6aVcB98YTXLQieyS
2545010,27150,51.09,9,N54kMaq4xOjqrMrLhZjSgkHnonob
2545041,19123,44.64,8,Oa44Og657CREJk4uY2DHJCB7M4C8dVAXzbRWHyTFRmxQb
2545042,39269,39.48,12,3ZQPQ4Zk1Ij5GGplxU4wJzwfJqkfDfxfdb4g6DEOoH
2545061,14796,25.87,3,0GlDMKlgWnkFlMEoSC6tDIFHQN
2545076,3746,33.0,1,0vXG9NCnFuKQzWHgAVOQ9
2545087,37666,73.87,7,98YOHaYU0wHuJi61KJpsk
2545099,49011,41.01,12,bJRl0G8JtQ8zWZr2Rkt4IGa34FYFx9Z1T3GiV46nNbv
2545103,38377,94.41,14,TW5Tss5f1i8UJ4kxAdkr3BSo
2545110,46041,26.1,11,LaWZ55ZZtyrcBrI4KTWbE1ynwoLimIXHaqRN
2545129,32844,36.12,9,ppv10SaDbgfnS82ZbCIQHAbiAKXv37odZj5sET5ha
2545145,25661,78.35,10,zH2fe7Hc5zECKwIMkUbQ0Kt53yRihmlV
2545148,23636,16.27,7,si0mKEVaricLGQeT9AeUAWjQC2wBFjxnCbnNCeUXHX
2545183,28020,24.81,9,nAgOD0GfbcYaNPrT2e3gAG
2545197,16695,62.63,9,LnOKnVuVY3oUUnpXp5vVQHpc0NyR2bkSAple1dbkp
2545201,16185,22.18,13,rDRwmPnYsN8MOHPbv17SlTpYmiEl
2545207,13938,71.5,7,nUKMiT25U0xjMXLXoRiXJ
2545210,21796,57.49,11,pgzFk8wN2OuaVznnLdL4WBV9PKeMcmktpFgpIf9Rm
2545219,43701,82.94,6,zsz50AcBMqAvsIDkxG97QjggDjDMAwr1YdY
2545276,36774,70.06,4,EVdsauhCv7WuwaJQWU6WO4IkBkgy5Z0Rzko
2545302,34583,44.67,7,Fi5yqVAcfEYGEzrFgX4Sadl7kyBiaZJZ330qJRVyGvr
2545309,38290,84.87,2,mjdPIB54vdBUdiQmJIbcrwTbDEPAa08
2545321,17931,82.17,13,r6IICN90983BQdwCmyXdXQq7IGh0
2545350,39782,99.59,1,ub3ISGe1bIs94i889TdBsAWSgyEjfa3Z0ditWEwtVL
2545352,49021,13.76,15,tOfOwBvV0Uqaecqxto8jeeU12TssrWYwLgq7Cig0eQjyQ3
2545401,3732,51.72,13,l2O3Pa5s6uys5lQ6TlBcywBCqPv872hz3S3cfKYepRq3I
2545402,13166,11.21,14,WLBn75FPSxYIZtvbgaPuuN1eAq
2545406,23560,64.94,11,Yyzee8M43deQomqLOyGUaYQPk4aTM14LNGmpoVMg5ndA
2545410,37541,26.73,15,gNaXLV0pkSECtlRWW9V2M38nk8eyDsJi5x6skcJwG8
2545427,40723,80.44,6,Z09YJwSKwUhIja1Ta7tf6ebIABXIW2svyAEDM1i1m7J
2545428,48262,97.25,4,085sRz2fXH1jeII3NMWX
2545430,48532,23.84,11,owlT4xpQqGtUW0vUKKIw
2545435,8117,60.7,6,r5ayKKFyqyJJqFAYsKtWs
2545455,18506,94.86,6,h9GBk8AfVj6spZCfD4a59QyHYA1a23Q0D6Y5Lv
2545496,37917,91.08,7,fuK6TNXEWolMzGCP7ZvFvyfFjFkeacjahHSq9M
2545519,12215,96.08,6,rHaDP6L2XDcZvT0b7A5RZqD2P
2545632,655,82.6,5,T7voufsXOlzNMIYMpGuQrit59pmwcXyEYYmNGnGJcqKNVBIHQL
2545689,49419,19.01,3,Q4H5nUj5I0ACPUnL8l61wCoe9HAtMqgMnMb2InW
2545870,1988,27.76,2,vBK1iwGs2zvuqWF2eQPIy7GF1zO9aiiuLJr8vspfQCQsIDG2
2545883,39830,45.59,9,3syYmDqrQ8435YwKK1bC07DQjRhKTrRoEcJNLcm7v
2545890,10636,53.05,10,ZpWJD0wl1Cq8fQvgN7wkw2b0kH
2545904,11924,43.09,9,9Om2nZeLSwI5WisZlV8ncBWn
2545946,487,35.64,10,Vfrf8oirGhadzviyoBOO7hkxjmwcmU0FxZoqFBTR0IyjUP
2545971,45658,46.02,15,QyMyKQeIiTty7NWSoKFqY4H4HH1rimpUJB7D7
2545984,24205,93.4,2,9H5muaeCbNIbDyemdH9GR
2545990,23784,26.8,8,euC7mPmV17FHqqIOiAXM6IOqNVOQYUEArN65ZyP5o
2545991,33755,29.12,2,fqs9WvrJ7eyEuAr1x1aviK67PaQc3nkJLaeIrZ8
2546025,38248,98.16,9,6l5LD33GWU1YiTTs7BTDpYvBhXz7AwUoc
2546045,19946,70.69,5,GN6MqpLaRB4JSqcBMnRg8l3aXV54wiPTp40LcspLAHfKvwqydW
2546062,45478,22.07,13,5UNrUMnvY5wJMDN8Ew4z7CMRXHpT
2546082,13991,67.39,2,HbavkaxGhRF8IiefQ4KeEAEDcRrJDYJacUFpptFp0S
2546126,12188,56.67,4,0ebwdmDC5pIwYMfbfJkM0XFgrdGsG92GqIOF9wvSbmqd7j
2546159,42809,90.53,7,Bkt3SgW4X5eqmZaq34XNVNRPeq4xczNuWk2
2546169,27167,27.82,15,xszHEjn7SjX5bSCyHZdruK
2546205,22303,40.63,7,tx7UCGHUd7bUQ0fBiQk2b8c5NhZ46PinJE5ltLC
2546221,3832,13.68,5,O4eaFjyUp3hVQD4t4TzFFgVTnNzNcHq7wdAHkABbDLSTzo8K
2546234,10098,39.01,2,UNmwBtRS6FQrn4J0uAVJ63j721pWLcDeKd3R8XkyMVs
2546239,7037,32.62,15,7SmYSICsS8CiZHJlNeod17
2546250,37800,90.46,14,xtDRn4fR76ANilhZyOPBitgnFsdDFnqaVrTMAAEdn6o76J
2546299,35527,17.29,7,C2Fdmbj1hyWHH2EpdXHUZl6yQSliI4DEd9xNCtpFc14ri93i
2546343,48267,28.93,14,BOUv4HLnuCqLOS5R5UM9U
2546346,49233,52.04,11,4zJOe7HGCtTN6HuNDuKecat1Lpp
2546369,27088,92.22,12,YoaufURZrkb5zJFNjbtxAcuPyGVG6oDKXLkzH90Q
2546379,17089,84.06,8,hCvRQdoEXgWiKRi8Qym4hWzhRXLAtF
2546384,39973,52.78,8,QKNDNf5c9vdrrfyy3GwnDwSDC
2546393,3843,69.33,12,F8WE3ZcVBM9lDAGHppd5edQc3yAf2upqJ
2546421,4458,23.79,11,hMMPNEn8aW2SimbX4616kU31qqthRSz3FKiQxidpGZRx3l70
2546480,4858,15.98,5,IwsHKmQmCnAt5fMr8DmBjY4Vq4UpxydP1HVfHNsU5
2546520,47080,67.93,9,PGIsSpUkuW3ajoTuDkE8d1vbdxEsEuzotNo2
2546522,35403,59.54,15,RQ5Iscsof5xxwVRO7ZdI8qd8cZLcQE
2546536,43601,42.34,3,0cGKYnwEZXpNwxv3HCSp43fBFWb74sxyfNRbf0cGs
2546551,42495,10.71,2,ATiI68v8QoR0DxqvQxXzCGSi
2546568,11671,23.54,6,kvUmmi8yp1ooJAW2yH4TiDukE1TV3rNE64ckohYG05J
2546569,26044,68.85,12,EcwlMRW91PrqidAC4qb55sL8HWSAm13QHfF
2546601,12749,35.38,8,6l5OIXFH6Mv6dYXvCE1igS
2546617,31617,45.48,5,6VvkafcQ1HDSC4Rr4vBwMsap47mH5wLClYqxS
2546628,20428,20.6,7,htMRBh5C7emjvY3EDAwLKH9nXgIUpMfwpHkr5trXDIajk1
2546638,37434,37.27,7,0WzmUw2ESHolNxZ5tHB7ZBA2Rc
2546685,17487,99.51,5,rxqKTRGluggQryXosHrHfeShyOoSy9
2546718,532,90.72,15,NaDX1xH0o3xSsuLGzTB1
2546735,13295,31.05,13,EImBmqpHxjiN1RPowI79rcivXs0V
2546751,14011,60.09,5,6ImdvaYtiqed8WNkES8GC37T6PPu5Y
2546762,30897,68.68,13,ymj8XRdbEMn34om5xjlcENZLOGvYOu9qUySyvvQPsA8UZb
2546799,6632,13.39,4,5lJpL48e6sXY3284amqjH
2546804,38000,47.11,1,SZUtFa7jBW838eyW0vIREZjAq8JGQQMmlKbE99t
2546838,16747,52.97,8,z5g65cdSKr2oZTC3P6vh78Dh
2546847,16793,49.37,13,fqcHt1PLcpOX3cNEHW0oiwt1pt7IIpaOw0mmoJWGnqfeZK
2546861,16453,64.35,5,MM2JFgvnl0rs1xRwdhULu49Qlt2bGK
2546890,17367,41.94,15,5H5epqzFophNuAGfHzXYHlBdf7cqPYPxt
2546912,21873,54.66,9,55CDDYeqE0O9bVJpubEql6lcHNspy3
2546944,46089,29.85,6,1H6D4DaMEhLXgZYzpIxd1zlKMqkUvuVmrpzxjjV81w447Cb
2546956,4489,44.41,7,UjBl8gTBvYaKPjJf1N7Iy
2546988,46008,66.94,2,vI7CuyfZQGc37W41dCY0
2547023,44607,49.2,8,tDafSvXDhi8KoFgjSOGYj0OqQXb
2547044,39366,14.55,11,rqVn3hhyXPdLznbYrIjIvfAU3b43eueS96
2547068,46929,49.64,7,JQOTFLKCQpXnDFSXgZhdCnxXKBya2zeA79eqMe0kQcLphpTv
2547072,11774,29.81,6,QUY1vAoerbjxOSQrOoCeDIRLGjW3TrDQGl5xsntuPaht2IH
2547077,7572,89.99,4,d8t78cBwrUCLKVvYglMNYvHfGZFO8qeZ1FY7xegbMr
2547129,15931,90.27,10,Z4sGHoIHfBeX3eV568rvFIvD1J64ITNFnDB9uYXW
2547132,25986,80.78,4,7hueIKT7mOcbAuJ6fyCI1u7WvPetuTxhjhFi
2547155,39506,25.64,4,gR43ZeLf9Wo2lVBZ8IkycQBwpwyZoq
2547157,27602,65.17,13,8Yk94DPzMlVWPi6zMiaXdaw7PY
2547178,22832,79.24,5,1EclarezO9n7shXz2fym
2547233,1187,76.91,2,XulXKs0m8T3P6TBuRPCQgJNTx5KchtUXrqG5
2547263,3223,62.78,14,cvFs2lftmPbnwL2qIpisqhky
2547275,18299,38.51,3,9x5gLCykJvgvKcgqk7HoJQYDp
2547285,14621,85.3,1,Ch1moMiZ6xXSP0BS0KyLJJ
2547326,32156,57.55,7,hgoNFzNsPaHP8204qGlkrgdSpoDjN13g0HM
2547334,17273,53.03,6,WtesmvWTBhfE2D9QiPRFlx9fqxhb
2547365,8358,23.86,15,QViyv7Y99LKqkltc1LziPu0J0hF22lA7QjjUYkKJ
2547402,12635,10.91,5,BZrEXFQ2Vkn6Fy687TqNGAxt19vzAsgzsTQt5vO
2547434,23447,98.04,3,1WLL2V57lXx38lLwgRHlmYuzhRcopMeRklxywlQN9rPW2
2547447,45663,52.94,14,wlorRKhJH7xeRpzCReFp8Pl7DbpuB
2547463,36326,91.02,7,cbslEUeT8DSudOzPOvz4sGBdxXvZoW8DvVutsWmO
2547467,33814,70.17,14,boeAYGLxKOMysy5NgbGEfvYKC5oszfzc905rKhJctzmFaMkCAd
2547471,35519,29.86,2,r7GN1ZOqIVLFSVVzHLqRel3A54X6bbg1BABLTbSjN5MIC
2547481,27341,16.84,14,pQdjBT0yrhiqd6aS5thm5c0KdWtD5xoKe0V30GbQF4luMhkbh
2547545,18735,87.25,6,ZOTjxZsvxZSuFZNVD5japYdVjUS19MY1mXh5DIC
2547601,15041,51.3,11,mAoy6ayKUbZoxjXv5atql
2547635,38272,72.39,4,ntaKiJrzAftM3hcWYUeAax8NtQ5XV
2547651,4728,28.88,4,xIkRG7ZX0Gm1OlES3HGgnO0jlEWSkraNT7PG0fhkE8
2547661,2601,59.07,11,UJU7x8vPrAfWZVwsTs1rTeLNJnc
2547697,16088,55.47,4,yEZAddEMBPaAH3NRt3XZzQcPUaPIoJo6pgIv5GJfpf
2547743,6160,54.36,11,8NYUb29WBI0kgOvmXGXTpsrU8HUTxFsd
2547751,3035,36.59,10,lHd93Z0AYQuXltqVS8Nbv2srhmhK
2547768,22572,81.76,5,iHTZE8NrA6mROGnVfLdmMCtBQJ9WJqYAjwsbuR0TiuG
2547801,41007,12.93,13,NDWAY6DnT5deh5TCA9ZFsY0DxF9D
2547814,23744,19.31,7,9t13fBidqITPzjZwnMSwE58OCsgON9JQvPR2ePl2s
2547827,2972,23.23,10,GvSAPX6aJdBRda92WX2kUCO
2547833,40555,83.68,14,s6UYML4Tib6oSxzAKl9EpjBp4dPVeMQnCc
2547851,28856,91.62,2,XNngcqdgRskKLYQuQKVFZoUf5giC3y
2547887,47924,40.71,9,jSyz4AEeHtJ7NQYCZUYyyLuCTvKFgcxAxcdjviNeIZ
2547915,47666,50.19,15,zv6w1M8uQEzVeLdyYqTQOjRrGTHj8i5WcN16cdbktTdLIZn
2547922,7009,25.27,2,gk88NCokg1dSd8R9RvESadJtvySjpn03ZUw3HVjNs
2547950,28955,15.52,11,nTGXb2VfYrjgZqxW4qJ5D
2547993,5860,54.48,8,yZoJC3qVmkAAogK7FSuNA2lRxFp2PttT8Ryrm8fCsXBPwSBf
2548017,9053,58.83,3,xxwSQZLWEJZ16jmqZvf26RB2FRWjSt7RAV9i5ElnCvKl7sPkRh
2548063,11245,16.27,12,wdqEIGbzm6keu8Y0py2TGwWzFNuZ
2548078,40504,40.83,2,EeQGSVfxVoGYndLssR4MAWYvOJYxy1EASfNi2gYGY
2548090,12414,22.33,10,0A2su9W30Ga5ohFYv3b7E3iqlg3qdH5Znuh
2548091,45567,17.44,4,TK01K0sESqgnCGwD5uUYBie
2548120,23578,88.44,15,K14YA9sKOAlhQhVk4EVLiHmRZ7d3Conq
2548140,37875,62.98,9,ApG0Egmh3apCIZXleb5ijkk4W9r
2548150,10269,70.28,4,8x4EBRd9kmlXkqkIEVRes6F9yoxJ2qwLa36RVTwtAQTX7
2548158,32940,19.33,4,g679xgnsQagTIZtK4an0lxIr6TaiKM
2548160,22301,93.38,13,OSH3CQWizRh9kRvyNEwczwCBULeJTpNw7xsGa
2548170,42569,92.95,2,yIqRPdsS2hhhO5byiWcKiVq3bGfaTujEn43bSdJs4JesMyEwj
2548196,9119,84.98,14,9kRfkKSU9AuXuKdb9xmzvX3XWY0TA3PutzIL
2548226,33498,11.36,15,LIfz0UhfU4fhiVuBUUtg8f6tcCe7xTX17077setLGpMH
2548242,20239,22.7,3,1SIyZTEvvrxojQH00bwB2ytzq1
2548246,35130,50.88,10,ovJAEIotgNN150xKBSQQQCm1h8gd9ztoLriuvqpjEZ47aPAI
2548270,9924,68.6,15,v1f1tsmiGADX2eriI7y0fNylaclsFAH
2548290,33472,62.52,6,GbuhJubLXqSrfLGABevEEhCwc8MjTn
2548339,34109,84.85,5,Yp279LleE3X0toApL8jVndqBZGt1U6QVPlQ0JS1XR
2548356,5997,32.75,12,3eK3kt61NqnYkVbYaTTMlYbJLI2C
2548361,18392,98.5,3,IChNmQYtKTM4VuR08xLG02paypPHrZN0JTXB
2548368,37063,15.33,15,7XAmKim9scnMpnxEyKE7ejK9PwM
2548430,44826,78.18,9,v04EouTLcsJaL0iDE98gSxOHVji8AoA08LHIgMsA84Mm3
2548431,12645,76.91,6,m2fFhQblyPsF1R6w9pM1VFaf7gS9FnBc6Tpu7tY4
2548469,18809,37.71,1,qnEMaNmGFwKSnqTs39OTgCPOzEocl07LFcF1YqrvWyHDeYoLqv
2548496,21132,66.33,10,WxF5ITPAgFMxMtH4IjJrzCuY
2548499,11062,73.73,15,hIc8TY6RfgF2tjBp5ClifK2UhMxdOb0D6cyg3JzWFRjVJJx
2548541,42063,37.02,2,xXqZBQS7G9UzsCrN68YkGaUniFUF17FHKfQ4AA3tgRRRzye
2548548,6413,36.83,4,BqwH5yLQQyeu09rT7qAio8dIPzLTDoQMghJFP879av3Wq1
2548570,48875,80.28,8,Hg59bPd0Q9wg1hA6yXCiTbrJydGecTwr1eEVbbFI5puVBsU
2548572,14178,79.01,9,FHGHe8OCIpNJvuVnqmFZvW
2548580,8193,99.08,6,VObRxPFbQmPe7JsCHIkg53Di85TOA3iXp1qTJuoUxDkoDCjW8X
2548596,38374,56.02,7,RmAHYEdJC8BFrMDUjlA8DhelqyjPoJrtqjOl7JmXIQ
2548629,15152,39.54,8,aII3O6Az1SR2YkCcCU3L
2548632,4913,41.93,5,XQgOT6TRNYQOWOhq0qtCzM2tZrGAifrbkd
2548638,30716,88.14,10,aLvqwX59SY3x6n7XPiESNg9trpFZVvZXJb2JowTGik45l1Z
2548651,10783,25.57,5,H9qWS91CPwVkdfv7aWHTv
2548721,46695,71.6,10,KGo6PXALgKow1zpbxkzSZIeo5nCtXpitHI5TyrwI5OH7iZn
2548803,15361,32.96,14,jQw6sSLMHriItfMIfHn8H6AkE9IxORrnJkueatA
2548875,18263,59.05,10,qmJ9suq0vUEONGj4NrdfAUGsOdP0DZquILrmEq9vptUubJC4HS
2548880,27410,31.35,5,dZkHaDUEqJmf8stf2pJyrq11s7VO
2548921,47683,69.15,2,PUT13tprhsw6rCPhbuit10Mb2JOW89HUbzM8BHi5n9
2548949,12912,90.47,15,P5xgKbjHacJ6HlHLBOcG
2548979,43296,93.66,10,HKBHsP30MWuRsJoSvtVF8BfGHMOXkjlgpZ9HY38yr
2548980,18259,35.35,6,Q6unaRQw6Ag3ogjd2njX1rbaS7sEcq8Qd9dxgJQfZ4J6ij6BSO
2549027,5887,29.58,3,gIfFDbbWzIKYDj0KSVhF8klf2BqNCc
2549039,38963,49.48,10,KzAmBjiNJhU0XbzNDnGOOwVqhNGnRxlOw65ufZfmDoNv
2549086,12436,71.98,15,NPSMEIHHDzF3DZANdydBGDpPGznIGsLPmxWC3gcGsyNx9f8h
2549155,20847,77.31,15,CcLOEYdytOVL7DDLdZ53
2549157,24385,51.53,11,bXjhdAb2nXBBZwFXsujsfuOzlSJ
2549195,14445,18.03,9,3g88E72xnC2uWE6OFpfsJQYaoyvj95i56aGGPY8coD
2549200,12912,67.66,5,5GWJbydgzVXGnbgnGsPvHF5
2549277,4358,22.02,14,N3FcVD2AhlXsslSMvnBvZM5q2r5
2549284,24985,90.68,12,WOIrBWlYmDuWZFH804IuE
2549300,27610,43.1,10,LwqjgXfCGaFMp9DT5lvbTik0ImCopgaH2I25Z6pgt
2549304,28027,45.66,6,kQj09Dw7tZIryOyYGaSIhys6LwSohZXHZEMu
2549322,46209,34.24,13,OhV8eI7tlQxHBD5SZIlV7ysyI
2549349,26445,32.58,9,UM18rVxHs2pVeglCMVQbct
2549352,33347,58.45,13,CRB4R2nGSpptnl93HVHUYZbXoyeWvn
2549381,20541,40.95,3,2Wvq0kZ5bWs6nxCuEhwd8zVsG9GxIKfFyeuw
2549396,38919,78.79,1,AHcnXQj0Tdc8yUIQ75Bae
2549402,27585,47.46,2,pK49868imw29s7sfDCAZrt2lvInbBCjiLVJvg6W5RE
2549410,43960,67.26,10,ItzgMeF096BvFoAoWrO1iO
2549418,25838,63.87,6,9INXxDVMqpSVa6MBedAlefYPBxi740ScCoA6R
2549423,9822,22.01,13,Bd6op6SAQUpAHL3OofqeN
2549445,18382,46.56,2,FuQhaYpIAoa4EEf5PaDMkEnpQ
2549451,26669,43.28,2,1rfkG4ry2p8vEN6azIL4BgaAcpHK2ix0mivgf2ni55uffO80hk
2549456,23,14.87,6,mMbF7W9L1eEiH98eksQ4
2549459,39932,20.59,11,P0wHWNPiZ9RqtwrzoKU3zQq3C3QSecFtEbGYn3WNzjAFaBr6hY
2549482,31427,55.37,12,CzloMt7zExkoDDLoXXlxXXlSsZl6FqXGD0rzffrvw4V85fW5N
2549497,26839,95.21,13,sXoWSjEc5rup3tgtCxby76ijEfjmDeYscvin
2549500,1634,23.22,8,sts4gzsiO5BcPzN3Vwl7HiI1r6VyaPBOS4W0EunjDsa
2549519,19849,25.93,9,n17UfdQW6O9mNKWblNV3nHlnaeSf8dUpbnGfHqf
2549555,32104,40.96,4,CBrXHECt6XwLmqh2sGOZfVozqTtm
2549563,40402,40.86,4,ZICVuH343KwMMc6zVEQOnHj6GqJL1aG7pef1HJ2R3Q
2549607,11876,45.07,10,d3w5NP0ospsG3EaSTQMvqPqcpREXr55Yc0aM1p8g6DUDsvx
2549643,26338,88.59,2,GP6h0GhD8A9xymEMWrlxqEfM4Pv8Sv5dHs
2549674,19088,88.17,5,EwPh7WEDLkLDaqcr6ljkE8YU6rXlzEU7
2549681,36321,10.88,8,oHV0cLA0i6aaC7vLBBnGQC4SkqLuWsZDB
2549696,31357,82.76,1,6DT7sAp8cyDVUBR76nKO1rqZ
2549745,42754,21.89,1,nM7DGfzsu0pp9XRAEtQK3vvGIjuzwfkfGJ1PCS1Q6ViQ
2549758,1990,89.48,2,BSFheE4eZXayWUdfFz5vVHqvQncMSQlu1K
2549765,48073,72.09,12,H2n9g6NxzdgvAoQdEHwHXrG6MvtCVDS
2549773,28780,89.56,2,9Epr69iZt6wn7bbvv8na
2549814,44545,98.37,7,RRRiWYjvi2JcvSfFish1GkdJslELGDbRenYpojMbk6mguuNv
2549821,41887,77.11,6,9tSL0aYPs6KkGGD7pndWqbqLH4mM3GO0taU1S2R4bSrFw83hWw
2549864,48181,74.53,2,XA3HndU4mVfGPqcmBZQx3
2549868,12383,32.87,12,OSqyCyeQPRThHYDCx3tZLP5ig3E0aNcaT2
2549883,25590,31.92,2,SMiLRcW3me7H0VCoDOdfEYCCzZ
2549888,33180,14.1,8,1sg9N6HmcxmKwoA8z2wjGA37CW4gfcV8C1shV
2549947,9628,77.39,13,hAeGakO5A2zVidwKb9ht5BhjkmzlzB4B
2549949,29586,99.49,9,6zEKZYRkLakM2UvfR6kgaJcomk2Otu0Us3lv4CqlVr7
2549950,1758,53.73,12,wiaMzjaOy9P0mhcJBOabudwE1zUX
2549961,22555,85.68,14,m2tYOZstIfxWwshBas8Huxe
2549975,49188,15.54,11,zTPjN2RkcJdbEbGOGYW2NrAcP
2549983,47628,86.39,4,0tlR1T81GwyHWLaVQYall1L
