transaction_id,customer_id,transaction_total,num_items,description
1914630,28778,65.77,1,EPjedtAeznbreayAlCLbkkHyFoVoacK
1914644,32002,11.51,2,cphjIiJlAjuIT3nZKuctExnCoHh
1914660,49770,73.67,13,IQ7lkE2EvaaS5hYSjsSB3jwovJE7PvK
1914666,31469,12.49,7,TGfML9aEZQ5u16f4bl7SLbVN
1914672,49231,11.77,9,m2twVY6VFA1JzTPhEMYBob97zZZ2FkycxsG0dRxeau0Azec2C
1914684,42164,15.8,9,K5QyEtX5vI67TS4Og6YapWPjH5kEO17fQ
1914729,35183,77.42,15,PZymNuPrjhb0HYl3PD1O8hVPbhXvsMSLHJVbIG3e
1914744,5122,86.01,10,3mjC99oFNiONSeDb3ihDTL953lSWjTAjOoO4vc4PX0Y
1914796,45315,60.61,14,JnYmXdCJL0QnDtkYXxuQcVQ0CYfytv62FzL1FV6w0CrS
1914812,44694,33.07,6,EPZkGIYNNnP5cEXXn5uSS44S4wFtriKbfmoM8b
1914827,29547,26.02,7,TwxkQzNK8euxbm0E9psfAAFqHgZCyoUwQW0Eji2exC5Tg9Zlpx
1914829,46274,34.69,11,pKH8ZOupY5ySDUQkryMNvtOnusKE4hw
1914835,45874,37.61,1,My6iyMqiCjBptysxkoURayOiTkTHHlPDFPlvhK
1914888,30480,27.37,10,IjKwgVT0qd616IyoWJA8lCZ9cvmYMl
1914934,44114,64.37,9,9e0O9MwmdACYeTTQDIpmPXSWFvd
1914935,2725,76.84,8,xHKnLa1Fw4zGPpMF4K5eQ9GZ
1914940,27309,39.05,10,WETIriFJkiRrcYzqjlluoaZTJIPGtQdme
1914943,3008,26.02,9,6hhKvy0mQ0CGNVzTqXs6UNmZsip5eo
1914962,27081,67.32,9,yzjm5MGaouXeCk5fFq27q5TFPtZEE05oSz0jQgl
1915011,38621,76.54,7,328kS3PupF0AXbujH6PsK4CAzACfuKtK
1915015,17625,88.41,15,I7nroUP1nehPXlkD7yz4waJJLdq8flAQlAGJaN270PwO
1915067,31785,43.65,5,t96LhU9UZJMbhEBlLxPLqHGpszqPX
1915091,34757,67.51,13,mw4kT40NVIh2bBFJa09Egtn6UiXI1MCM0BD5zVS
1915102,3200,74.83,6,Co2BzD9Hng2zCFoLcwmnnLLrUPd4B3WVMdWWNV9rgu0M
1915138,33339,24.58,10,keSgFh5Y54rBl4sCsTdaqplTeo7xiQHsIZwsEXR9vq7EQzcBo
1915140,29627,79.82,7,NNe7a0m3rd4GVjwXWrSLWj
1915142,32088,56.03,15,vKBfZgnGbk90Y9JPEPSOGSUDh
1915143,15706,20.56,13,NJtXICK7l23kPdgVUJLpsKNhO98Sxhqer0Jl504bXtF
1915146,2025,13.91,13,H496yh9AstKIUnlgP4afjjQyXcLvXB
1915185,23711,87.11,9,nv4n8axLr8RfhymmSiDmz5BT8vuUZpBEGZT6Ac
1915186,42286,77.77,6,3SLvtj1Nwic4RzI1PPvV4mFN
1915196,1813,59.27,1,YMHtvkqX1jC4KyXK1njBfzq4Y9Shat
1915268,4554,81.21,3,tCJ0UEreE4136it7r8aOSCdDTVwPDCKPZFFi
1915273,33003,67.87,4,J05VmXS8bBQsEa2jBlk7XzJk
1915274,37097,56.83,12,lFcBTQ7ORbRn31P00FikIIj8Be1fIMaCdW3NP6vL5iMiBsCGC
1915275,28163,97.63,8,wy3RBHoNxP5Tvj79pUlXQ8Kc
1915285,32884,54.38,15,5F53pYDqckDZqGdPJJUUREdR2tf9Tj0kyJtT6P5fr0
1915287,27686,37.6,5,53srClaRxkxAetDfhd5D4ZeHRF80JXcWw
1915307,46005,20.88,6,5Ij9h3TYAClrTCBvMFeBODX9XXsa05V
1915308,49368,66.49,15,tdxwW1EJiWEAsaBqhAWdIuFRVPP3BqqUb
1915331,5975,56.02,14,rEwb0ptREyH2mCYkuK7wtNiMHzoNY47BO33oFFmYcbHmNae
1915332,18482,30.21,5,J0tnCTf0m7L8fWGcCwQRcnrMw5mwUEpgbsNNSA
1915354,7290,35.79,14,XUsCdd2RxWWsnEp88soZR4YNLQNcINlpFUFhPRyj1dx
1915362,18020,89.1,8,9J8Hqvhe4g4hJiu0LGgPtCeqgTd1MzAxF8DZzUqiwuZiUR
1915407,40513,36.33,10,i2o9gaZRfQEJgH2AAwvpmJUNk8th
1915429,40645,91.01,11,b5UI11BadstxVqF9obXwewVfBjjELbXCgM
1915449,6916,89.08,14,u2oM3IZwQsbfhf2nWCr25gXSEW4Fe
1915451,22536,31.97,7,83lqYSu8JRALJmFyrdiqgtr6HJvEpsZrTXUIuTUVgC
1915477,33203,91.08,3,z6PrPr2pst7JmK3YxHVo0JcA0wZmt1upSo5b9
1915497,11903,13.9,9,pxWZApZKNk8e9Wwoaob6dBBU8WxW1PDHFnLlwVIY9
1915509,28864,51.56,5,7vlppX7XtUq6NDeF92jKvf0y72xWUQmaMB2k4904k9mW
1915526,38892,71.21,9,HixR3kqpIwlUHwNelTcxQnnYdp2Igvoj7Uti9ptM8hOQH1
1915538,45887,58.5,15,AWn2eaOpj2WAM23DxA3DDOcmUP1cUI56SoE
1915543,49880,85.92,11,alV2o7rA8D4OXIe2lzpZid8SVmXCAxfjK0CNRQQBspX5
1915566,44317,25.92,10,EW9fh03lyCdFw5pOGw47b3hFhjCVC2hNkj
1915600,39136,30.51,13,Z6WQR5LeKGF0RXdRkwJ4Zcmla7hqVm
1915611,1908,19.1,3,sZBxyBpjjEWSkz7qrKGlar3B0i6YXHt5Gvprv1D
1915640,8113,46.94,5,iHwGHkAUmswhu9fxIXLVtuxoFkhqyiDObDDZu
1915662,19732,55.81,8,1XCtrQmVALjJ0SKQn8Fmwm9KmbxoVYJJKJfZYFnEFau
1915664,37140,46.61,9,ztJl5bwuWg3NqONFLG4Xf2rFM3i9N9UJkMOD55R5plQfz
1915666,12125,28.39,1,7zqPnscztPmHMTAQlCGPJfB
1915697,1910,72.51,9,Wng5D8RGacUGjRfACkWTI0fp
1915720,37405,94.52,5,rDgtE0HWQSL4iMOpmuzaH9ZILg8
1915815,18081,39.66,3,VFJZI7m4JHBCt24P2hz1sINSlLV7Q3NLqD729
1915818,40806,64.92,12,H7d3s1ConfaVGwBTED2CGyrV
1915838,6066,97.73,1,FSNgCJU4oVFd7Xv4ReintJlO9ifedclwmJuTshrkqw4DiUb
1915839,17333,27.0,7,psAUH6HsNhw0eD25di1TXfFg90xK7pJgRt3UZU4clG
1915861,2808,55.26,10,80igO2KTMWI7mlEvE2Soib8VblH
1915882,6025,74.61,6,hvv6MZsGE3jEmBoArJLMCC3Dq0N5eUKpilaR3gKfHhzy
1915889,35619,29.89,15,TteZISajiwQkio56WyizkeEFGEeugaRnnmE193jNjziXl9CuuD
1915898,2309,29.72,1,5VLcy2iom7uyK1wMmkxVvpfiwkuA6
1915909,28054,16.53,7,ibxmJvXomK8AoZR7wmIPJFDyrYDJ33vh
1915913,4382,76.1,1,xiufapxdlmcJkxKTcetuRFh4PEm4Zqrq8dgbxoc2f5
1915937,2827,88.95,8,61lakQxfVY0iahl1wix0LnOsmvtGOcKRijIw7V1Dt6d5E
1915954,35571,30.78,2,YMdxGPmaFOJC1mg5YRcnZ2t6JPEYX4FCKbc
1915959,29367,24.1,2,Xdz5BZLKofugcuB7cDI3DPf9V1dsz308zyX0
1916001,604,53.51,11,yARJdEUylJl2em3YAWOYq32tZYkRhk
1916024,41397,27.35,4,vODYw307i4J1sBZpaWhkNxX3X4Rt45VPa
1916034,27393,16.46,2,DYZLEeBw2ALfLR2dVMCbxRoGOMtCrqfQKcF7gyIX3g9kkJ6v
1916102,26030,92.74,8,9UUnreP55vv5ZzX14mKM2TrtL6PrpTkqBxXP6fm
1916124,1356,93.26,13,JFcBXCnjIjhjQwYCwope6KQs2vNDk5KhHis
1916137,32412,45.05,11,wrf4nir182XH7X642VXCeT8WHsT
1916149,17816,98.95,8,TfxRIeLne63haqu6A18E3wz1Jct930YFCaR4iXqfgparo
1916164,47835,10.97,9,VwTnho8zJfnGQM848SpDNWNjZrmHTZAin0Si
1916165,4081,80.43,5,ZQrL9XU3Tsb5seYs9Yc5JibsQJxJNLMjlKmm338jP
1916196,12298,95.38,10,f97Rggja0hTs90224yICHEF4
1916199,19988,73.22,10,7Mi5PcoO6NzPX24P28gd1zgnqq8d9lAksdHoTtIEZXSe0
1916237,39844,81.99,15,LUIeqnAvQyDCPGfJgVsfpR21fPjaRvaV5GD
1916253,12441,87.08,7,t2k1Gi4qHjy8NOs4roygUoVn
1916379,7412,18.34,13,GY5xYsJfS3a7sDdswITISyDPge1Sx5DYKb
1916412,8111,30.86,12,fkJ59rlr3UI8gb3M1KM7yLUf0Iby1kcxzbnrUSezwBkengBPJd
1916553,43345,84.78,1,63lVXiOam1uzgBlOhgA62z0BO1QUQxP0thRLfyRPICZa
1916561,220,22.16,12,yK9ypONbES75jbv3vb9UItRv9K9ul
1916571,2371,20.69,8,dmYqWyUNtVagfeUbLVeBB53wuv
1916610,33616,22.36,3,sCtbdaMn32CQrco3TBJMnxccDNyXCpMJ
1916617,28771,20.39,8,DUp3PbuIJMrfg8DHbyAzuEC8IrUBYhPEqlWTVhJMR
1916634,44625,76.62,15,3sjiOK0frrCVsfpULweJK77Z2hzChjoBnHBlKZEk
1916666,954,28.01,12,TUEARSP8P4LS0vAOR7WHGI28yusUffWQxb4Npu3hvk8fu
1916690,29504,64.06,6,uxjFW4xfPt7U8lIPHTFoCdvhfzHLPA0V3BzGwuuZLz
1916698,20958,32.41,15,DYMa3j1SIyor7V6DPcQjP3aCdiw5XvyyLDmma77CRbW
1916702,12610,54.35,10,dD3KvwblA9MLyNzcJfRZiZPbZ
1916833,16504,56.96,9,lcchr1Z5mkOYirlERY0dRN9HgUsHXufm2
1916860,42094,35.28,13,vaR3BvuG9yy0oYKJaeXlyZecAMLiMryzdgX1szz0C4YUrcR8
1916872,12798,31.04,10,UDa5OhIp1hi3NLlze4sj5IqM7qlC0xyj
1916892,43602,27.35,15,OTvBYjFUREv08DRsUYcucTntNxJGh2hd2JSu2Qng84P9o
1916903,43465,18.99,10,EoKCV8fWx5fnKjyvCPXSL
1916906,28881,53.69,4,wjKnezxMN7EJy2AIYB9Xi9f4P1RYpWIlbwIoq9buU18wH
1916908,30750,27.57,10,kfsLbxiPOYwENZuR5NVrdRJBiJJZIYKEsqhk6
1916931,46957,78.75,9,V4BL0L8GlqRpmb8CYWD0IpXjPzIfGvo5bVBXxY9Ax2mPjL7
1916949,42936,65.94,10,6lKh7z4GvAqfZQRNu7gm39OHvAbfuCmojGsIzoS86Rz
1916968,1907,38.91,3,t1T4CQrJeZyvy6txqcvEdkSfr
1916988,733,65.37,12,XYz1QU9C2F2z3xKzHCkd3JSdZU1hdPoD
1917009,32127,49.62,3,623F808OzqpUnXp2QPyTe3Y1fwBubqlTzQU8fS
1917029,34397,15.11,1,OItzhncBq08xMwSvoMTswcOx8k3ArgH
1917058,16113,11.39,14,EWxv6Q5okVn8vamib3LsauCC9qoCN3rI
1917107,18898,30.1,2,OccfAX44Y8jRVqOnx0Y3E
1917180,13846,49.88,7,X8S1M7vNQwxrNd8whBuyegTnKuN8H66kVrEpPUpCZ
1917185,27149,25.0,12,kaRKoaGZYyc3KvRPT0TgeZcGcRNdOUazBuIA4CkcT
1917188,15803,97.83,10,rhsR7ADuEjJuE9NbyGN8lhrtvysSonltauCMEvmYhISk
1917233,31116,23.39,10,La0geFmyiQoNI43TVB7hS0mzOn0LJ8GAKzW6H2
1917249,45582,81.05,14,tWXnuxmizez6iCGMZsqsLssyNMYWdjx6
1917260,4815,71.65,12,0tFHrUYQQjzwLJ3li8AOQ709LpmiYt67LXc
1917267,46871,90.79,4,jf4kCbfWmQBYkpZufvO91hx3l32PsH8dzjDqpqIsY
1917269,37551,88.11,7,tlnoqgXWEmQ2eLXgB77q2
1917281,47454,81.04,6,TprDFztodLv9w2yZnbITGm8ZPF1QFEJPoJpvkJg
1917287,39016,70.75,12,XitXBc6GVZ6boxJ1se7Qav0xfZr
1917367,35536,18.72,1,EwQrwS2MFgLB3ukJbungWcMZJtLxg
1917370,19366,98.02,15,crHCWfpiTzMZxEoUeChcrJ9qpP
1917400,36870,72.47,14,XAdSe6VO7XhGf0leyjZgNkukZIZJOCKyGMTKuTJNBO
1917435,4642,78.11,5,C2YOhSUmy6oKFbpdabo44VezGoMLTYSRTYYOGlHEltiY
1917436,29504,61.45,9,8JLxwZ4qxFQfaynHUuGQB0aTltjXomz3vLeMYTnf
1917469,48710,37.45,1,IMTceqgAMND51BgbsPJQg
1917475,17742,75.95,6,K6WZaM37kMhGp0EEat4MTRtKiQizS14q2ddr1
1917476,13254,75.08,11,iTqvFTowyy5GIawyzEFKCyKFBCSP5CLeIi2MXGB7nbpZ5u
1917540,38661,96.79,2,AVMp6056fP4Ey3rX6lnphP
1917552,990,71.16,13,0zmPa1tGIDvCn8S5CvvLtANiCRXpLCjpkXBggAnid
1917609,16634,87.78,10,GPPiEZ2d9F2dku7zz0fOaY
1917612,19644,11.57,10,nE5jSpK81jP2Hq4SyEdZlHKSwFYxkIcV2JPe3XqlrLcKK3pRj
1917630,13062,54.08,7,6RSYa3sNDwp38geRHqGbc4L
1917631,40758,66.4,9,gGdu6OUY3mg7birBkrWfsbIy
1917633,36908,66.44,9,DFOgE0cKxEeetATiQloloqUW1FpDS
1917652,45501,79.1,8,WMARpZjPTVge4cJjQaod5Ym9
1917709,38608,37.77,11,huuvLBl95g9b2JtIuwiX3aSIyJsUb
1917713,18702,63.92,12,q3Nf590Jii8v7sNPsiyBSLq84W1G1Repx0yOn283
1917729,24828,88.28,15,RbdgxqxEUKQ02cnPNGfNSrgdom04RwPuNBz6sDUVVzQmkN
1917764,13587,92.86,6,iYQKlFZ4v0iJf5FZx0GyOZyvH5Wb5ewL8EFXdfBl
1917779,35677,85.15,1,knINElgZmtOgcPe1aGlCOQg4whQx
1917789,40343,60.23,3,kaEV9jyWcMRvAe43gBQo4nKGOv8kf
1917815,27189,74.7,13,l724Dki45924mDGxykY0a299q48ErPiA
1917816,7044,29.99,6,L93M8A0hM9g2fdTLJSWFs0ZRxVFZa
1917861,17286,16.3,10,5i3VGyNHajiR6fR4okBiHkmPACWU91vCCCIFr
1917885,42977,68.97,7,aeRx6IAAA685tTrSMyKcwEhydb3onFyyMa
1917908,12217,44.35,10,fL4owZNti2eZz5kwBp0AVFfS
1917935,13398,92.71,6,3841LnHsESg11VX61Nu2qpUWzghabqCLHmc8mT4lbD1z3ESPu
1917960,41342,40.64,6,CV4VkwlG5M5k21AmO49Ds5R1CMf4nGXNXRcoz7Pd2c
1917978,35387,88.05,6,26EIOfd0GnWGmcVaRohClJhwcm
1918038,17893,16.24,14,flqD54rnKijsj4xW4BAU41tAS
1918039,33840,16.31,11,jA0VI0csrCLus1vH6RStr8RBj0jVHew1bm
1918055,9465,32.75,8,uuI98xilGvmYrEbzJnYIo7iwz17SgiXbhh08ZdeWs9J1c2DAyo
1918064,21722,75.86,1,iGXKN0lTwiGTrxSwHLFE
1918069,11306,30.78,4,iWvfJ5sYged3fm3bWfU0z7Ph8vZI2n5P
1918080,25709,40.67,6,L6omOdHunmo0DV4aNxeuDsjDvolhUCwphzPyznFVrDWN2iPa
1918099,8602,92.0,11,iba0IWMdGrVH1YoTa0Worb7JnS9vwFo7zYCXnENlL92
1918112,41189,28.17,7,IEJa8pJWn4vvVRHqYiNWKufw8JEBPtwIsWVoC0TACB49kmvDE
1918160,18439,82.59,10,6gefLdycOvVPJTytzfKhlnj1nS5wma0eFsSs5DQbTie
1918183,45641,94.37,6,mia9MGdJzvwSkxU5iNWVggNQjSZosp0IQGzP871wY
1918195,11670,32.16,12,gIMluNYDb5E810bJxmD9O0XneVrcQLVFbFoo2qmTFk
1918221,31068,52.39,11,exmCLFvZ1vdvWm6k2J05GEV9k7
1918235,36157,98.2,1,dE8Y5CnX5mGaFZiamHOtMwSJCoWTOb0MYJ
1918252,5955,96.7,2,uE6ObcpBjCes2tb3pVgGpa5oYjitkT5SpE
1918269,3679,93.65,14,ulk3YiJAYz7LkLM1Kp7qGllwMEBGFQL0n2
1918290,4237,37.79,8,ke3CiF3lAhR9sQXN9HVJbgQXStFFc1n
1918303,33451,35.44,6,mebiX5L9YWNzNEwcUYzN9V7fsxhBN1L8Y
1918325,8726,13.26,2,cB5UwnA2YZnp1H8RAy9ik4bc12iUORUhIUZPwEDCKwDFh
1918327,15968,79.71,3,V1TWD1qtwQU3urboMthv0w557645hic6HJET4rTc9
1918361,24569,94.74,10,yZwVZ5VLhIFzn0tSFgnRt
1918392,22512,62.78,12,Wkqe5vKEEBfPQmGuGaBdT9vjuDcX3Urs0FU
1918460,5469,10.52,7,KtO0CQxclEgu6o2WG8oln08FYWOdWLuOg8YyKUw44cIldzV
1918573,31540,43.12,12,pKUH1SoThptunYdgL99dVskWRFetIA
1918645,38966,46.59,8,RQSFtBQPBTcFPIuAcXlO5taT
1918663,34054,70.55,3,6k82EyvDQ9YAchfHqr1wPOLWsKxN8e3WJEAAFPv53
1918665,20304,32.63,2,2ljFpYwu0iUbNsoTveH099DaXGziBLZ4uqf3x6elB
1918706,1904,85.2,2,IFLKBLizj5Ti0MUP9tXo6YqNiZV5f
1918713,31661,10.89,7,0MiB0pQr92KhLOu6WaHLvsOBUn2GKCVbAQ0xdW
1918765,42800,30.01,5,EbfZrdTmdMd1CeFdkxxQiU5
1918806,20803,10.78,11,oRHLG9sMJ5yRtsimG0F6hG3HLx5Sm4
1918874,37109,37.35,6,mxSH2zg6bXMZZI2fPt5JTG7scFRxZFg
1918876,3713,10.89,5,BmtvEyrLvkcE1lcgvz2pyqnvrZkClKcGoCG
1918884,20689,40.98,2,aZrlUGEKvIlWmPigxuHiXKvjjD3Egsplj2Xi7ydLuQcvhlsWw
1918915,14158,49.45,1,1ZI4SW9ekxRj7zcEeFuoZvYWsnZzOlQsxirCfe7yfhBg6rKf
1918927,46441,76.08,12,jviYiOtesf0muWVp9LrXKnKUHy5ELAwaeX8a4WHi
1918941,19034,83.51,6,lahHDEyvdZe3kwP374PkQ9Id9czpfna92YM0poCyYDPd3w
1918966,47279,99.6,14,hi14H9ZbCgEm2P0eIsH4r2MzeMTFXKj4A8HrjKLQbOS2
1918967,23970,31.09,14,LU4cj8mASp2Dcjsi2aZzzbBV7KAQJQ
1918969,43713,55.01,15,pPRLeorBOE10x0Z5oVRosRwZspR7ysE
1919007,40109,26.01,1,dvOftLPvpWubjvg86e3crEC
1919044,20789,56.17,9,wX6yrDvSic94XftWfSnVkPqi468EsdGrFa6eObi
1919070,10124,49.44,5,onjuJVv5WbpoLLSB8EyPFuSwra
1919078,49850,30.97,7,u9bd293EVQy4A7QU792347YC2Wqrr
1919079,13332,47.57,5,f9wrCpeTdopk3a6cYrhu1
1919090,41015,33.33,13,bW9KgmrdgyHIIWMoVVihv9rnJCY1pLsznpbVNjdg2IH1GBaxu
1919125,44921,27.34,7,J25h3siEbO3vW1WiWaStyvpgyzdyCbyBZ04oyL4jpr
1919207,40373,66.38,14,KTMFba7RHkSFDfWmO3EJdbuNSnEi44g9ZHDsMPuE
1919248,8963,30.6,10,cRNsoCDnjgFBI8L0KXq5FZ6AAZuI
1919264,39834,49.47,7,EFaft2F0Cp6P1bqgalOi5PSQ9vXyDndstHqqdbteWoXbU9
1919269,13393,91.08,7,xfzOAEiNUGPYKf8yFKho0hcK46wCLkzhnAlG560jOxaI6
1919271,4226,43.41,2,8ohvUtaLdWeraDHxw8k7inohbi2wB8KGp53ecisLKMy3LciG5
1919274,39816,26.37,15,XuhQNwzcfqYKN3CHke0y9rPiCgaOl4Gds2wCpD04OublB
1919291,26092,28.85,12,9tWfQ3OuUFGtsrB2CIADh5QyyvoFwmob1nwBqBQwxi
1919302,1490,27.06,11,TZquvlXYpxFhhH8onlF0Lcm4m1Timu0c95KNcms
1919326,36192,76.21,12,edF2caJ34pnfaKZ2o5SWRqFAv6HsCQIp9LaKOrKSpRAJAWRfx
1919354,49459,92.99,15,VfyCb6jNnB28tnVOKCXgWbsIR6VBs3
1919361,14258,32.87,5,2siwj0vgPclnIj0xAcLqlJFWE7VoG
1919385,402,33.36,13,ASYJS5WYwwqQ7pMcBBvrrQKzxJGK9ItgYF8evik8D4WY7MI
1919397,21282,50.48,5,1eFAc1YI7Hy7RYoTNHE2IgSiX53Iunu
