transaction_id,customer_id,transaction_total,num_items,description
4440859,15591,52.43,3,tNSYCDsH6IgOr9KVdFqs85tbuY1Ei1PuOEbIV7LjREa5
4440873,42429,36.57,5,xcJY0LPBrtQpq3mUMUT4UGoS329gu3UNKxv7E
4440883,20984,88.82,10,PDVluVJOhsqkpbRZfDAAjp4vEoW6yY60LHNxe
4440888,36783,95.95,3,4lms0VSGZKheMPreln18A5XtW
4440963,848,32.37,14,4TICMD42evEe9SWICnn6ytDqaqiibxVcPw5fQkmH
4440992,26728,37.3,14,DTBuabiUCFS6XuP9b4NNYlCsD84F5yJpXqfPMueT8EquKaucZ9
4441036,18791,68.58,2,O560JUs7CYVWcQuiKRLQQcdJHWJLde4W3dnP0hcFOQJHzlC7
4441044,31724,23.43,1,N2rOzepY7lvMFytn33j1Zqung82hN98NSYpbeC
4441064,15102,10.29,3,xZ7UNrakuT4fz7HriOGc9j0tVYVjblLi
4441074,23043,49.56,14,zTjXKnA3D3Sdql5pC0iDsXr1zcrbQ20pWJnSe9KK49khmT
4441146,23465,10.66,5,vWN4KGfJPbdLb3ZDApktapmriR86L3WYiYIWHYisy38IriW
4441173,34138,62.63,13,7EABX4gqZeuWyKbxesJTB6IxmdrQ7atilwS2Ug58QajgXjCbT
4441250,48425,24.52,8,BaWF2ppzRhS44eWCIugJcmf8bS0reb4b6PqrIEjYT
4441296,31008,19.47,9,kbDzpTV6TUS4QyfJiV9BquLjxmpKicZdbDZBRC2ymRq0T
4441305,28365,95.84,5,qLiC2GM1Q2KNbSb0LOcCdQmqhY0Nnz0bn5oqj
4441315,46247,78.74,4,pxa7QFqtmGwDjqyEZHxPbH5zzaAPwzKD9Xu2
4441366,35842,71.76,14,j8rofDqVL9Hdwd6WwSueCqhGcr0nxBeU
4441385,11911,78.83,11,XHPeHz4gPikxJUUZoWvgrAgHcgM
4441404,28066,66.76,13,FHjBhrBiJrH0hMJa6SUVfQJ6lZ
4441436,24946,98.85,4,Hncd2RIjFHGMiA3JwO988PqnqKHzcyD2qu5y9cvMeaAhVlMVL
4441464,24690,22.85,12,7MIyFt5hRDaHE5ba9aaDamyuEfvu1Siu1mv
4441531,48842,85.1,10,3I0ZotWHY0y6fVpWsmSwL3hDV7
4441540,13095,24.15,14,137mtEauyofh5ZffvX9eDKzqGlxkeEdWWLnkGpWYRvGsAbzzr3
4441566,43527,41.86,10,OXF4pcQ89FEXz7XgQlMR
4441693,34485,83.63,8,0FcjvLbdyCq9e66dSTQ4wm72RXsIcbSOLhTGLNUxtQ5zLhMZL
4441695,29555,53.48,9,d9QzdElPq33nVdhsaoBh2oZiZn8F0
4441711,5714,22.41,8,20yFxPNY8Z6FbNFQlqiUA4hViu7V0cEB7LQS
4441799,43109,84.44,1,susr5qNnS7TvPko1Y7rIG9ecavUq
4441813,17020,55.68,13,yzg7cKg4hQ4zoLcagxZhXJbiX9siz5x73j0p
4441815,6264,53.15,3,qX1TAA9hoGwAFXXsZohLy
4441894,45781,65.11,5,xiXx8bqxTY43jwrIQZuLxXSlN1e4eAY
4441938,26846,94.3,5,8AfDPkgr5Y7Fyhco2mGqwQKF0Ir5
4441940,15005,30.35,7,0JVmIsdjUgTR87ruXci8tIluxrgudpWFd9hH3HUMd
4441949,45376,77.2,9,162T2Ht81AG5bbfGWf8YJ80nKQ5kSaFFOgF2
4441971,47679,52.72,4,cejspV12U4DcFPPchI5AVsUGBaFbf95HWKNT2n3rSGC6B90Ow
4441988,17082,98.79,14,mNmDub7dq7epedGmbmsuqo
4441996,34349,36.46,6,TIZTWAY0u9DbVvUuAl7Iel8Q
4442037,17484,90.23,13,dVHRBjGYdzPZpXKFdN1vKNBrczdSbkxUY
4442040,48615,38.52,10,x8cgE7AaKCg7aLsZ7wPRtsdshfw6nq
4442047,9920,28.6,2,uxvgNx6y9N3jFGtJJyFqjZWhtzwYiofv7p
4442053,7286,34.39,7,aWl6010jacUDuYSvN45XVXv5tWmseWSZck3D8SA8vGCeqm
4442057,15783,87.86,2,64wa9NXOnk5CyMihMbxBCYWYf4xAWyXmuPgeTYSvOZfbmq5
4442066,22415,87.95,14,KOeUZY6p5APeoypY9fcoDsN1lykcqJza0j7Y
4442068,22779,14.33,14,CvUIkPxanaJGYNGYNpy7zUe6YUBPVprsWz2lPoQeejoUrfZ
4442071,3159,76.05,8,BEHuScu3l4QxoRBmke0d6q0qejsvo2
4442150,19790,22.52,14,nRDXsQgYS8TiaOaKBvEz3sJNu9mhep2aR
4442158,36504,24.16,13,4KvprUfEoYWkxHbDo4Be
4442161,37590,36.06,1,ZiycAtoeTPRiB6ZsacZl1uYPOmNeZBUYOWwFuoa3R
4442194,39157,76.05,4,NoxE4H2QLnktn2z5n5IoneWkqq28rtwERo1MB
4442235,44924,68.68,14,hfX2kPfWHI5h2RMVwIj91roUkyfi5W3LGd1Fvavxlo9tREAAxm
4442241,18613,12.8,13,FToHvaK5pIgbvc5rDJUx1g62jRpYeRxXwVV9khfqIdfb
4442254,30992,17.04,6,zniT7rzsPQupSG12p4ijU9jjguSN0YOivkIXs1j7sIngb
4442259,20635,98.64,1,5Un4QOiP3mSAluIsZqCwOJkNQnxdnXUz
4442274,25021,34.75,4,eiNEPNg119zlH6YzUVPmv6kXWFwV
4442275,10521,28.87,3,dzf6EOw2PFC5wLpHzhYu0c
4442280,20726,47.64,11,3e3PNo0KqrPNVNmQ3Y5rLvSqF1z
4442366,19255,78.63,3,I2SgdwL6s4JJj22i8i5h5Z9PahjE711h4NFHsMqtkASYFjSC9H
4442375,14879,33.17,6,4OnFO7eujwO3LNSAs74LkL94c4oHoUd1PLUIcY
4442380,47194,38.85,11,oc1bkU0ejDwqHKXmYNI26bso9R
4442381,24328,30.55,13,U7mVEScsfhjvfZuWUaXlYBFdTEFZxPghH
4442389,42008,68.89,7,PF2ezo51Aqi2YTK8JfL8DxyGm9zWK3tRffjlOFUL1QhAASX
4442391,23300,98.63,11,T02nwyYpXRjT0uiNTMgpgDk1527TnM1fkUCPML3
4442478,28972,48.62,6,5Xlb6HLbaIfboeok9GiuE8ncMQmAknJFTVvZCK
4442491,38314,95.79,8,6uA2q85k0aK7YODP4MO2qx18DG9Azk4IHPhcm82sCQznuH
4442501,34999,62.83,3,GFtGmhugwC4fmllMXGHyjYW
4442504,8340,11.8,8,9CYgq7rCgwqcsyq6jHeTZdh4c7u0rbK
4442519,8996,67.86,10,p7RnYUqUni2YNGxUGOw3DUCkBfBqlhmCLw6Tyrbsxuq8ljJZsz
4442558,23043,83.1,2,6AMFP4MtWMjxdLy3JLxvIXlU6RZ1euvC4
4442572,19130,62.0,2,IWFhm5R5jQAYvqGUHxu5Zxrae7qkoK
4442591,664,22.79,8,rRiaLUUWytj0cgz9LtYyNqGQnycFJRgM
4442597,29437,91.49,15,DCqhI57ts59CLXCrqbavDvny9qgE
4442619,35119,75.79,4,41QdrUWpCWw9QWr2QAX4j1Egb
4442626,28948,67.08,4,o17TxdDxgT7AcBMgHOigbCbuCunTdW6S
4442631,47140,98.25,9,Bm2xgIukjtWcNtjD0zutEPReVVhDpPtqdUAdYOYc
4442651,2719,17.97,10,4zLq3oSe1TBeMZbrj8cvRjbDrs
4442652,11811,97.41,9,rt7w2hE52MdOnfoityLIHneUonxMIxWkabobZ774xY5LiEa
4442662,11019,31.63,3,ShGbej957OVI2NdPOnEtvCLTdwtw8zlXjP0ntD0Nc4
4442707,4967,42.13,10,xGOz2LUp9d8FJVr4CvCRWrY
4442709,44964,85.94,4,98DUixAM500xzz29eUr7M50
4442710,6935,86.29,11,8rlIkB0TYFCInXqcqcOGuJV2AtTPy3NJiZURmqbEmiS
4442735,13038,24.21,3,9z2DLofPpr8Ezg4IRNpyDSMP6gCzje2ogFw2Z
4442787,42463,61.43,9,PH4X2sh5xlBxZyg9kVPS1XFFA9GhzHV
4442809,16457,66.84,4,DUe4m3vyKk7a0rEspcSp
4442830,27568,19.68,14,ezUHoWb2YPz7Gh7k2twguG1Eu3jti3u2Pz5GYpwyH
4442855,1396,21.67,11,82Fu8C4giaxEiwyLKWJTLZ3g3QFrnZxq0l8GLbTWhj11fOBb
4442903,25380,65.24,6,tyTH1lENody7dqnl5wctQI3TKaejNWRdz46c3slGbW
4442921,46458,46.98,5,Era89THEaoN1eKDb2tQCpZLzcVgeb4F57B2t30z
4442971,5960,55.02,13,OsYWwLhFhyPaOV5IqpZek3YAK6P
4442977,49613,52.04,6,ZKjpKUvxN9S8Zw7GKIZsGVUJLNQ
4443022,47397,97.02,3,gIydjShM4O5VGdfEjOzRBuRcVffdvenPtz4gHC8
4443065,16430,45.48,11,4SYW5DrtD1Cc1xUV1ZEDCN6qVMd6e1EitbcRxV
4443076,3675,17.44,11,Pg0xcRiFPrnBYRVawJdgBrr0aIaLJ
4443103,17403,98.93,13,DBp64kwxo0ooow8VKsoGfdL7uw
4443153,49839,79.88,11,n9S1njeHPlXL9qTqhW8H5iCiJUW9rO0x
4443154,31559,60.56,7,MM7vzdg18D5FU48qjivntVEMhC8sBZp9K3o88
4443172,10740,73.77,3,Knkm49hdjQceerLLnI7w
4443207,24141,77.85,12,yZLoBhSmDU6p3ATLv3QsgFv3AGnTHm
4443243,6910,29.46,5,PSbS44zwCk47cnUayfNuSyfA3Su7fs1Wvgxwdb
4443245,18841,94.33,8,uQc6nUacJnQrUCspf7gHFsuqCywDp0ftHK70nqf4oo1wNV
4443256,38531,98.18,8,mCkzVpiCoOtBqaNdMJb8MkMILuAH4S5UuLO8e
4443316,25665,99.69,7,kaUa5jOwawpSR2uHsL7e37Mot2yIMwtBuMXe
4443342,17828,55.26,9,8rvMjTqZPnhWlSgCsltKd8ds53qWxFhoecy
4443351,21948,66.25,5,7789dceGGPjytLGQMGJnSOPlSnPhxLiu609CI
4443368,37867,79.75,11,LH2oA8uY3pKkJkRAgV6NFZW5b2W
4443372,21413,73.35,14,mSAQL5su6NT39eLavji32RJpEjNYY4AfI1Ry
4443379,14387,74.65,8,NI9inddHDym9nmuE90ih9Ek5hrCR4ieDY6RuPF9sO
4443394,30421,79.42,10,SYLurnRv8ICpRgetCekhl9TBd
4443411,22711,92.57,7,jv8daWj1KtvcjS7rT128VnbJbEVXtF2evyWXW3JDST7
4443415,43885,97.1,14,HuvAPIfR8SdK6Vfjh71fwGlH4Vea6dSr
4443442,3804,81.51,4,4rnEfcwu6h9OxeDHx8UfqlXAUznENTv
4443444,8731,62.32,3,VtZucPHZLKCAQdBM3YM4oCpZBMGl2lP60VqGeXq3
4443445,15210,81.54,3,idwiOchXBL36gURgDVsy4
4443488,18108,94.14,11,TZAmEgEnh6Pj1s2469L5MCl5KoaXJxFNiivNhXWWIaTp
4443493,9097,49.29,10,xtQutW9sj5SUSXD41cKFnnhETD27GltoNgwBQlY
4443545,36791,15.47,4,AINzQA9Q9sQgEVfp3xHuZuqqzww2ko3XAvLU8plMO82Wmneb
4443572,47244,75.37,4,kQ6u4zWDAxDGdE9CU8jljuzIixLwHMhqNHa2u
4443602,21825,74.91,8,L9PpUDSMulJM7HYa2nmveOm8pefPqp5t0wE2D83Ig
4443638,26236,73.24,15,Q0SwgXv01U5U6iUmOl2kcxRiarxu
4443673,35812,61.16,7,6PQ0HGV1OYuorhrATQLEEmvtYsUWF
4443717,34856,82.57,1,Eye9YYT3qZmpcUdWgQY88EYwvOtF
4443722,48728,94.15,9,UbqQmipU1Oy1cK2Zm9px4cXWvqdJOJb66
4443734,41017,96.16,7,UWQMzL2PQBPoeQz0ePzzOQCV15kP4JdyromPAkM
4443825,43461,43.63,15,nCKVwkXrIecdkXNbyhi3
4443831,35774,78.61,13,uB9wlji91Nz1v2vV7aygbGjFwdgVzTL
4443865,48430,66.71,2,Vku8e9yCxpsO5xekZrBuCa9SwmCoE2zBg3Xl
4443868,6546,74.44,3,OdAkxGm2n6zicHI6qx8qC1mOlEofxQ1KSmgyvnpkHMPs5qQ
4443870,7498,38.3,13,T2knMURAkMIm3iZZ3FpO94R5lICwj6fMO
4443980,31351,35.92,5,dqwnEALMaB6Y1yGPISOFCf2tA3qtakTvgTbAOT1k
4444003,1760,75.1,11,zCNXAzl3eNjh4eylBh4rTSCNIQy6hU6Lazhdipunjl5PEJ
4444027,20700,54.91,9,AXKqjst24nwQj0UfgDbvSfKUL7qmHDeTH
4444086,30602,21.91,13,S73eAgqHD51PRwFQsALf6qbktRtyF
4444090,9373,48.75,13,LnWaV4wf1tnUVDD2zQdv
4444098,49856,65.97,1,teOHJKlNrJHYEPHKp1DLnYScnNlu1rqRsIEJNag0
4444106,30350,10.5,14,9pt683m5VFREE2lqWXPfXkR
4444123,34039,67.3,13,UL3LteziT1y2KUDQLFzGVUqNfTRUJDA052FnxtHWerOE
4444155,1854,64.76,15,6y09BdKSNKpl6bfRNadsOsaxrUpYenDsD80
4444179,35538,49.25,2,jqyIORHeEE4V0V3sW3hTM5JHVa
4444190,28577,77.66,5,2ezjrMuj0ixp1nNEzDCYpdH8OJsTTUew4pzy1eM9kAyB83CWJ
4444194,39,38.27,13,BcQEJNf2TMGReEAboBWcKqX8L5xNd4x7t2O80UfL
4444221,26644,15.46,15,U10fVMNDhUnU59hOTF3w5SeS70
4444222,5961,70.18,3,ABtflpGcHx4JSHSKJpSXUN34Qse6RpiwyhJ74kyy
4444235,45889,20.79,8,Bjzu8aXXKqCOqtVX1YwV3B1vCP1c61Ezn36VMOljWHEOW
4444247,29167,64.68,12,6qbm8jEbFdXCZewCJbIkXZY
4444318,16731,10.55,12,s1JCCKtSv6d2eSDuBfbO6unbAPSamQEwww4Ut982qKvdzlGOtj
4444346,13376,62.38,7,9FzyzaTifIwV4hl52h3ivhjD51mLiU9QUqOPF
4444359,35255,97.98,10,Aj2kh8ebTI6T6xE4Hch47FaPucmHmuyPZhA8
4444384,17007,95.25,15,o01jr4jGhsYy1vcLn4dL4kG
4444408,44427,12.67,1,QIAmRXrmSf8xmwRjCUSNLVkyN9YhNC97yphu5n
4444452,32948,23.48,11,IekNmAXCxDQo3RbBzaQj
4444462,1613,35.16,1,5eBEQTHRzR2DJXurcB62HDbub447kkMPU
4444510,16184,77.33,11,svO5VZ1FLI7WKDkmj5DGd6U33uHwx9zFM8aSaE32T
4444544,11982,47.65,4,Kf8Y1WHZvPnSlW0HrXfscAXh
4444561,22203,42.83,7,c3rnfmh1w47o2JVRChMG9YHosi7paB9In89vSnaUc4JbTHyZC5
4444569,9434,56.0,13,JS3nylf7byvfhqpgwbbioJeNDUB
4444596,37147,33.82,6,mAp211Peq1UA8i7ptLh7qQtgfhDWiqgI6coTVPe
4444612,43762,44.69,4,WwsqnPZFLblxssKCOUrUvdE
4444644,2694,43.19,12,oqaR5LVnYtvVIFyNyADVz8jZgIRmwXBt5yk
4444645,5157,21.49,14,dawJ74JP3N6TnxzZkovsvOxTw
4444660,30969,46.63,14,t4TZgg5RJyRMRiF6LtXA
4444677,49310,37.76,11,D2l9JxQmNdqYGH2Bp5KYgtiC
4444679,40227,91.38,1,s694YpXdOgrnrVcHs7Bsckhy1uqlvqp4BKEAGw7SeE3
4444687,32033,84.47,9,qSGg6sE2honAVe1PvqOlMZJ
4444703,6385,77.7,11,WV5UD98UNcubYnZx5qpSurEYFdsDCTfIeOaLSB
4444711,30921,91.41,5,lA3FHbaEEkEhRKjjoCadeVK0
4444750,34273,75.56,3,eR0hlH0tdW1Vbwr20duakOqQ5sTxGWpkSK
4444753,18752,35.98,10,W0XZp0tK3LqpEOuKeqk6ExXv2X9
4444759,9699,22.2,14,MlIJvNhwQyitKJNplVUkXyBjIYozZ0BlnuH0qssjL
4444797,48363,30.48,8,FuvBzI6cLKVY0NkqosEBWUmJI6pHJ3hEzKR6lXiQVNIbMBf5M
4444807,46409,35.47,8,Kvh0ywgaaexOcLHEhPEJQA2HhpiLhuNEeP
4444818,24637,85.44,10,E1mAhsZKBxVC7g3aZ2x88sDNyphfLcQLtv5t2ASXw6bnR
